WERKS,BANFN,BNFPO,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,BADAT,FRGDT,LOEKZ,ERNAM,PERNR,EBELN,EBELP,LAND1
BR10,1005895,1,79697072,ZUFN,97,PCS,710,EUR,2023-06-19,2023-06-21, ,70449166,24642678,761465,2,BR
BR10,1005877,1,19816724,COLA,92,PCS,521,EUR,2023-06-15,2023-06-21, ,27775137,53251766,761465,1,BR
BR10,1005877,2,58890322,UDF3,6,PCS,813,EUR,2023-06-15,2023-06-19, ,27775137,89359211,397425,1,BR
BR10,1005844,1,90455123,MPLF,8,PCS,437,EUR,2023-06-12,2023-06-16, ,41922364,32008687,437220,3,BR
BR10,1005827,1,88797376,MPLF,7,PCS,6,EUR,2023-06-09,2023-06-16, ,44849531,32008687,437220,2,BR
BR10,1005800,1,98147568,MPLF,26,L,996,EUR,2023-06-07,2023-06-15, ,95329307,32008687,307047,2,BR
BR10,1005794,1,25150904,COLA,77,PCS,976,EUR,2023-06-06,2023-06-15, ,17857729,53251766,307047,1,BR
BR10,1005857,3,77128608,ZUFN,20,PCS,606,EUR,2023-06-12,2023-06-14, ,21879278,24642678,848495,3,BR
BR10,1005808,1,86457056,MPLF,15,PCS,159,EUR,2023-06-07,2023-06-14, ,60223748,32008687,848495,1,BR
CN10,1005843,1,44409248,EDSA,58,L,267,EUR,2023-06-12,2023-06-20, ,66495160,49485597,841334,4,CN
CN10,1005835,1,37238104,EDSA,10,PCS,320,EUR,2023-06-12,2023-06-20, ,13767644,49485597,841334,2,CN
CN10,1005870,1,58890322,UDF3,57,PCS,813,EUR,2023-06-14,2023-06-19, ,69540038,71417158,704886,3,CN
CN10,1005854,1,28348643,ZELA,72,PCS,684,EUR,2023-06-22,2023-06-23, ,47020125,93048219,740334,3,CN
DE10,1005795,1,19816724,COLA,45,PCS,521,EUR,2023-06-06,2023-06-13, ,57773650,63821277,987424,3,DE
DE10,1005797,2,29156488,ZELA,19,PCS,374,EUR,2023-06-06,2023-06-13, ,40594299,79833202,987424,4,DE
CN10,1005859,1,82207928,ZUFN,33,KG,441,EUR,2023-06-13,2023-06-15, ,71889015,23344986,341620,4,CN
CN10,1005835,3,77128608,ZUFN,41,PCS,606,EUR,2023-06-21,2023-06-26, ,13767644,93048219,341620,3,CN
DE10,1005813,1,24242928,COLA,39,KG,321,EUR,2023-06-08,2023-06-15, ,42012916,63821277,929035,2,DE
DE10,1005880,1,43678400,EDSA,36,PCS,115,EUR,2023-06-15,2023-06-16, ,34351663,58569539,698469,5,DE
US10,1005820,3,32003616,ZELA,90,L,231,EUR,2023-06-08,2023-06-15, ,42978120,56417381,436641,4,US
US10,1005820,1,21595928,COLA,71,PCS,83,EUR,2023-06-08,2023-06-15, ,42978120,22179495,436641,3,US
JP11,1005879,1,47767912,PYTF,61,PCS,915,EUR,2023-06-15,2023-06-19, ,60450114,70110687,993259,6,JP
US10,1005802,3,75603272,ZUFN,34,PCS,320,EUR,2023-06-07,2023-06-15, ,28731487,88510487,436641,1,US
US10,1005853,3,58200280,UDF3,52,PCS,335,EUR,2023-06-12,2023-06-14, ,71010072,40424932,530553,3,US
US10,1005826,2,83863032,ZUFN,40,G,263,EUR,2023-06-12,2023-06-20, ,39844730,88510487,436641,5,US
JP11,1005874,1,75990376,ZUFN,5,PCS,499,EUR,2023-06-15,2023-06-21, ,77597329,92217720,998560,3,JP
IN10,1005875,2,76304544,ZUFN,59,PCS,692,EUR,2023-06-15,2023-06-21, ,47349658,44488029,840320,3,IN
US10,1005910,1,45841032,EDSA,8,PCS,603,EUR,2023-06-19,2023-06-21, ,60328163,23329589,612649,4,US
US10,1005830,1,98147568,MPLF,8,L,996,EUR,2023-06-09,2023-06-15, ,66145879,81552979,436641,6,US
JP11,1005852,2,54753968,PYTF,85,PCS,13,EUR,2023-06-12,2023-06-19, ,77899795,70110687,993259,3,JP
JP11,1005852,1,51088568,PYTF,80,PCS,234,EUR,2023-06-12,2023-06-19, ,77899795,70110687,993259,2,JP
JP11,1005845,1,69251696,UDF3,40,L,529,EUR,2023-06-12,2023-06-19, ,77899795,49784073,993259,1,JP
JP11,1005861,2,77128608,ZUFN,28,PCS,606,EUR,2023-06-13,2023-06-16, ,96959015,92217720,445210,2,JP
JP11,1005868,1,40378320,EDSA,92,PCS,605,EUR,2023-06-14,2023-06-15, ,92039769,59231227,977661,5,JP
JP11,1005852,5,78949416,ZUFN,7,PCS,991,EUR,2023-06-12,2023-06-15, ,77899795,92217720,977661,4,JP
JP11,1005828,1,98147568,MPLF,48,L,996,EUR,2023-06-09,2023-06-15, ,91423732,40601709,977661,1,JP
US10,1005846,1,37141432,EDSA,68,PCS,474,EUR,2023-06-12,2023-06-15, ,64025177,23329589,436641,7,US
US10,1005867,2,97625203,MPLF,9,KG,554,EUR,2023-06-14,2023-06-16, ,94955702,81552979,257037,5,US
US10,1005849,1,88903632,MPLF,76,PCS,880,EUR,2023-06-12,2023-06-16, ,44207013,81552979,257037,4,US
US10,1005826,1,86457056,MPLF,69,PCS,159,EUR,2023-06-09,2023-06-16, ,39844730,81552979,257037,1,US
US10,1005867,1,22818912,COLA,55,KG,636,EUR,2023-06-14,2023-06-15, ,94955702,22179495,436641,11,US
US10,1005850,1,74349496,UDF3,83,KG,341,EUR,2023-06-12,2023-06-15,x,42900809,40424932,436641,9,US
US10,1005798,1,54836888,PYTF,10,PCS,389,EUR,2023-06-06,2023-06-19, ,99587757,43449637,618451,1,US
IN10,1005875,1,89034752,MPLF,24,PCS,726,EUR,2023-06-15,2023-06-20, ,47349658,49826393,169355,3,IN
JP11,1005868,3,67221888,UDF3,63,KG,193,EUR,2023-06-14,2023-06-19, ,92039769,79246109,993259,5,JP
IN10,1005833,3,78949416,ZUFN,14,PCS,991,EUR,2023-06-12,2023-06-19, ,86915029,44488029,407777,2,IN
IN10,1005832,1,28348643,ZELA,47,PCS,684,EUR,2023-06-19,2023-06-23,x,86863338,70768553,407777,1,IN
IN10,1005881,4,84480424,ZUFN,57,G,136,EUR,2023-06-15,2023-06-16, ,12948061,44488029,921264,4,IN
IN10,1005847,1,58890322,UDF3,11,PCS,813,EUR,2023-06-12,2023-06-16, ,34535366,98019339,921264,3,IN
IN10,1005833,2,32003616,ZELA,20,L,231,EUR,2023-06-12,2023-06-15, ,86915029,70768553,473724,1,IN
US10,1005887,1,24567712,COLA,55,PCS,689,EUR,2023-06-16,2023-06-22, ,20065736,22179495,426726,1,US
IN10,1005858,1,54753968,PYTF,78,PCS,13,EUR,2023-06-13,2023-06-15, ,92032047,87940829,473724,2,IN
IN10,1005811,2,98151444,MPLF,34,PCS,916,EUR,2023-06-08,2023-06-16, ,64580884,49826393,921264,1,IN
US10,1005958,3,79697072,ZUFN,59,PCS,710,EUR,2023-06-26,2023-06-27, ,91415001,88510487,333025,6,US
CN10,1005831,2,90455123,MPLF,56,PCS,437,EUR,2023-06-09,2023-06-20, ,44135631,20837115,841334,1,CN
US10,1005889,1,98147568,MPLF,34,L,996,EUR,2023-06-16,2023-06-22, ,57329986,81552979,426726,2,US
US10,1005901,1,86457056,MPLF,52,PCS,159,EUR,2023-06-19,2023-06-22, ,16600755,81552979,426726,5,US
US10,1005916,2,44074088,EDSA,34,PCS,52,EUR,2023-06-20,2023-06-23, ,15767144,23329589,473941,4,US
US10,1005915,2,25398208,COLA,29,PCS,504,EUR,2023-06-20,2023-06-26,x,71010072,22179495,763819,2,US
US10,1005933,1,90455123,MPLF,72,PCS,437,EUR,2023-06-21,2023-06-26, ,56516420,81552979,763819,4,US
US10,1005887,2,25150904,COLA,65,PCS,976,EUR,2023-06-16,2023-06-27, ,20065736,22179495,333025,1,US
US10,1005921,1,98151444,MPLF,23,PCS,916,EUR,2023-06-20,2023-06-28, ,78847324,81552979,354151,1,US
US10,1005900,2,82207928,ZUFN,81,KG,441,EUR,2023-06-19,2023-06-26, ,13990850,88510487,763819,1,US
US10,1005916,1,19816724,COLA,69,PCS,521,EUR,2023-06-20,2023-06-21, ,15767144,22179495,612649,5,US
CN10,1005952,1,43151008,EDSA,11,PCS,554,EUR,2023-06-26,2023-06-27, ,14216209,49485597,455743,4,CN
CN10,1005912,1,21595928,COLA,73,PCS,83,EUR,2023-06-19,2023-06-27, ,84718420,20837115,455743,2,CN
CN10,1005962,1,19474160,COLA,37,KG,986,EUR,2023-06-26,2023-06-28, ,94604082,23246292,321386,1,CN
CN10,1005925,2,89034752,MPLF,96,PCS,726,EUR,2023-06-20,2023-06-26, ,95209555,20837115,836479,1,CN
CN10,1005912,3,28348643,ZELA,2,PCS,684,EUR,2023-06-29,2023-07-10, ,84718420,93048219,400670,4,CN
CN10,1005912,2,75227320,UDF3,11,PCS,594,EUR,2023-06-19,2023-06-23, ,84718420,71417158,400670,3,CN
CN10,1005902,2,89034752,MPLF,74,PCS,726,EUR,2023-06-19,2023-06-23,x,40424932,48148862,400670,2,CN
CN10,1005966,4,78949416,ZUFN,24,PCS,991,EUR,2023-06-26,2023-06-29, ,25521185,23344986,282469,4,CN
JP11,1005964,1,37141432,EDSA,35,PCS,474,EUR,2023-06-26,2023-06-28, ,97011465,59231227,715146,4,JP
CN10,1005925,1,45162744,EDSA,85,PCS,520,EUR,2023-06-20,2023-06-22, ,95209555,49485597,981798,3,CN
JP11,1005959,3,76304544,ZUFN,27,PCS,692,EUR,2023-07-04,2023-07-13, ,11860721,92217720,663878,1,JP
JP11,1005942,3,83863032,ZUFN,72,G,263,EUR,2023-06-23,2023-06-26,x,29599239,92217720,507816,2,JP
JP11,1005924,1,78949416,ZUFN,67,PCS,991,EUR,2023-06-20,2023-06-26, ,86162838,92217720,507816,1,JP
JP11,1005926,1,97625203,MPLF,75,KG,554,EUR,2023-06-21,2023-06-23, ,90936752,40601709,593787,2,JP
JP11,1005885,1,20667944,COLA,37,KG,463,EUR,2023-06-16,2023-06-23, ,76772728,33607135,593787,1,JP
JP11,1005874,2,82809960,ZUFN,82,L,435,EUR,2023-06-15,2023-06-22, ,77597329,92217720,698728,1,JP
CN10,1005870,2,82207928,ZUFN,63,KG,441,EUR,2023-06-19,2023-06-28, ,69540038,23344986,597549,1,CN
JP11,1005872,1,25235624,COLA,79,L,640,EUR,2023-06-15,2023-06-21, ,51055455,33607135,998560,2,JP
JP11,1005942,2,69579592,UDF3,43,L,124,EUR,2023-06-23,2023-06-29, ,29599239,79246109,334832,2,JP
BR10,1005893,1,47961168,PYTF,61,PCS,555,EUR,2023-06-16,2023-06-27, ,32511490,51619782,936463,1,BR
DE10,1005917,1,43678400,EDSA,39,PCS,115,EUR,2023-06-20,2023-06-23, ,55359124,58569539,842637,2,DE
DE10,1005880,3,29156488,ZELA,45,PCS,374,EUR,2023-06-15,2023-06-26, ,34351663,79833202,668941,1,DE
DE10,1005917,2,89034752,MPLF,47,PCS,726,EUR,2023-06-20,2023-06-26, ,55359124,47656838,668941,3,DE
DE10,1005936,1,86457056,MPLF,17,PCS,159,EUR,2023-06-22,2023-06-27, ,40594299,47656838,523631,2,DE
DE10,1005970,1,43151008,EDSA,19,PCS,554,EUR,2023-06-26,2023-06-27, ,63038151,58569539,523631,3,DE
DE10,1005949,1,87079640,MPLF,60,KG,332,EUR,2023-06-26,2023-06-28, ,68041376,47656838,819164,1,DE
DE10,1005960,2,29156488,ZELA,26,PCS,374,EUR,2023-06-26,2023-06-28, ,97782265,79833202,819164,2,DE
BR10,1005896,1,50862632,PYTF,62,PCS,867,EUR,2023-06-19,2023-06-23,x,20977694,51619782,869881,2,BR
BR10,1005896,3,58774200,UDF3,29,KG,934,EUR,2023-06-19,2023-06-23, ,20977694,89359211,869881,3,BR
BR10,1005903,2,98151444,MPLF,74,PCS,916,EUR,2023-06-19,2023-06-23, ,26214738,32008687,869881,4,BR
BR10,1005909,2,28148584,ZELA,85,PCS,778,EUR,2023-06-19,2023-06-23, ,36266286,40138709,869881,5,BR
BR10,1005893,4,32071024,ZELA,64,KG,737,EUR,2023-06-16,2023-06-26, ,32511490,40138709,443627,2,BR
BR10,1005896,4,77128608,ZUFN,62,PCS,606,EUR,2023-06-19,2023-06-26, ,20977694,24642678,443627,3,BR
BR10,1005906,2,69909608,UDF3,60,PCS,990,EUR,2023-06-19,2023-06-26, ,90850760,89359211,443627,4,BR
BR10,1005907,1,58774200,UDF3,21,KG,934,EUR,2023-06-19,2023-06-26, ,11367413,89359211,443627,5,BR
BR10,1005913,2,82809960,ZUFN,93,L,435,EUR,2023-06-19,2023-06-26, ,61568536,24642678,443627,6,BR
BR10,1005903,1,89034752,MPLF,33,PCS,726,EUR,2023-06-19,2023-06-27, ,26214738,32008687,936463,2,BR
DE10,1005888,2,87079640,MPLF,95,KG,332,EUR,2023-06-16,2023-06-23, ,30090592,47656838,842637,1,DE
DE10,1005936,2,86662444,MPLF,77,KG,447,EUR,2023-06-22,2023-06-23, ,40594299,47656838,842637,3,DE
DE10,1005888,4,49991456,PYTF,11,PCS,733,EUR,2023-06-16,2023-06-21, ,30090592,68613813,153926,4,DE
IN10,1005975,2,25150904,COLA,21,PCS,976,EUR,2023-06-26,2023-06-28,x,47349658,30090592,225080,6,IN
IN10,1005974,1,88797376,MPLF,41,PCS,6,EUR,2023-06-26,2023-06-28, ,99603522,49826393,225080,5,IN
IN10,1005930,2,97625203,MPLF,81,KG,554,EUR,2023-06-21,2023-06-28, ,16272566,30090592,225080,2,IN
IN10,1005975,3,48705128,PYTF,48,KG,799,EUR,2023-06-26,2023-06-27, ,47349658,87940829,656362,5,IN
IN10,1005948,1,25398208,COLA,57,PCS,504,EUR,2023-06-26,2023-06-27, ,38071817,30090592,656362,2,IN
DE10,1005869,1,25398208,COLA,17,PCS,504,EUR,2023-06-14,2023-06-22, ,70116237,63821277,642092,1,DE
IN10,1005883,3,78949416,ZUFN,48,PCS,991,EUR,2023-06-16,2023-06-26, ,48760690,44488029,977725,1,IN
IN10,1005904,2,83863032,ZUFN,15,G,263,EUR,2023-06-28,2023-06-29,x,13917428,44488029,174946,4,IN
IN10,1005920,1,88346328,MPLF,8,KG,618,EUR,2023-06-20,2023-06-26, ,10031025,49826393,977725,2,IN
DE10,1005869,3,75990376,ZUFN,55,PCS,499,EUR,2023-06-14,2023-06-20, ,70116237,65550769,921710,3,DE
IN10,1005891,1,21595928,COLA,58,PCS,83,EUR,2023-06-16,2023-06-21, ,31380085,30090592,840320,6,IN
IN10,1005860,1,87079640,MPLF,44,KG,332,EUR,2023-06-13,2023-06-22, ,23329589,49826393,174946,1,IN
IN10,1005860,2,32003616,ZELA,70,L,231,EUR,2023-06-13,2023-06-21, ,23329589,49826393,840320,2,IN
BR10,1005992,1,85602600,ZUFN,76,L,361,EUR,2023-06-28,2023-06-30, ,95883122,24642678,831887,2,BR
BR10,1005946,1,98151444,MPLF,7,PCS,916,EUR,2023-06-26,2023-07-03,x,99683743,32008687,334134,1,BR
US10,1005915,1,25235624,COLA,81,L,640,EUR,2023-06-20,2023-06-27, ,71010072,22179495,333025,2,US
BR10,1005906,1,68338888,UDF3,89,PCS,167,EUR,2023-06-19,2023-06-27, ,90850760,89359211,936463,3,BR
US10,1005941,3,84480424,ZUFN,74,G,136,EUR,2023-06-23,2023-06-27, ,42408397,88510487,333025,5,US
BR10,1005976,1,98151444,MPLF,96,PCS,916,EUR,2023-06-26,2023-07-04, ,51561273,32008687,490536,1,BR
US10,1005931,1,97625203,MPLF,80,KG,554,EUR,2023-06-21,2023-06-28, ,60328163,81552979,354151,2,US
US10,1005945,1,51088568,PYTF,63,PCS,234,EUR,2023-06-26,2023-06-28, ,61475942,43449637,354151,3,US
US10,1005941,1,20667944,COLA,16,KG,463,EUR,2023-06-23,2023-06-30, ,42408397,22179495,459529,1,US
JP11,1005959,1,51088568,PYTF,6,PCS,234,EUR,2023-06-26,2023-06-29, ,11860721,70110687,334832,5,JP
JP11,1005954,5,32071024,ZELA,72,KG,737,EUR,2023-06-26,2023-06-29, ,27111603,49784073,334832,4,JP
JP11,1005940,2,32069368,ZELA,95,PCS,428,EUR,2023-06-23,2023-06-28, ,47395487,49784073,715146,1,JP
US10,1005957,1,21595928,COLA,89,PCS,83,EUR,2023-06-26,2023-06-30, ,27072007,22179495,459529,3,US
IN10,1005997,1,98151444,MPLF,11,PCS,916,EUR,2023-06-29,2023-07-03,x,87940829,49826393,118526,4,IN
IN10,1005934,2,85602600,ZUFN,75,L,361,EUR,2023-06-22,2023-07-03,x,11553472,44488029,118526,1,IN
JP11,1005972,2,82809960,ZUFN,11,L,435,EUR,2023-06-26,2023-07-05,x,29599239,92217720,232015,1,JP
US10,1005980,1,49790248,PYTF,71,PCS,700,EUR,2023-06-27,2023-06-29, ,99587757,43449637,219124,4,US
US10,1005958,2,71374072,UDF3,9,PCS,293,EUR,2023-06-26,2023-06-29, ,91415001,40424932,219124,2,US
US10,1005958,1,19474160,COLA,13,KG,986,EUR,2023-06-26,2023-06-28, ,91415001,22179495,354151,6,US
JP11,1005982,1,88797376,MPLF,26,PCS,6,EUR,2023-06-28,2023-07-03, ,57122925,40601709,814403,7,JP
JP11,1005972,1,75990376,ZUFN,45,PCS,499,EUR,2023-06-26,2023-07-03, ,29599239,33607135,814403,6,JP
JP11,1005969,1,86662444,MPLF,50,KG,447,EUR,2023-06-26,2023-07-03, ,49396822,33607135,814403,5,JP
JP11,1005965,1,89034752,MPLF,77,PCS,726,EUR,2023-06-26,2023-07-03, ,30692273,40601709,814403,4,JP
JP11,1005954,1,36128224,EDSA,86,PCS,711,EUR,2023-06-26,2023-07-03, ,27111603,59231227,814403,2,JP
JP11,1005937,1,86457056,MPLF,30,PCS,159,EUR,2023-06-22,2023-07-03, ,60935037,40601709,814403,1,JP
IN10,1005975,1,22818912,COLA,20,KG,636,EUR,2023-06-26,2023-06-30, ,47349658,30090592,828879,6,IN
DE10,1005955,1,50191792,PYTF,33,KG,545,EUR,2023-06-26,2023-07-03, ,27800605,68613813,709846,1,DE
DE10,1005984,2,26230416,ZELA,81,PCS,190,EUR,2023-06-28,2023-06-30, ,28328779,79833202,617379,2,DE
DE10,1005981,1,24567712,COLA,20,PCS,689,EUR,2023-06-27,2023-06-30, ,52951210,63821277,617379,1,DE
US10,1005935,2,68338888,UDF3,37,PCS,167,EUR,2023-06-22,2023-07-04, ,98844516,40424932,510407,1,US
US10,1005958,4,82207928,ZUFN,57,KG,441,EUR,2023-06-26,2023-07-04, ,91415001,88510487,510407,3,US
CN10,1005963,1,58890322,UDF3,58,PCS,813,EUR,2023-06-27,2023-07-03, ,41075533,71417158,569448,4,CN
CN10,1005962,2,97625203,MPLF,56,KG,554,EUR,2023-06-28,2023-07-04, ,94604082,20837115,569448,3,CN
CN10,1005952,2,89034752,MPLF,54,PCS,726,EUR,2023-06-26,2023-07-03, ,14216209,20837115,569448,2,CN
DE10,1005973,1,48075088,PYTF,67,KG,353,EUR,2023-07-06,2023-07-11, ,53223692,68613813,709846,3,DE
IN10,1005967,2,86662444,MPLF,71,KG,447,EUR,2023-06-26,2023-06-30, ,37103541,49826393,828879,5,IN
DE10,1005973,3,74349496,UDF3,76,KG,341,EUR,2023-06-26,2023-07-03, ,53223692,59321219,709846,4,DE
DE10,1005984,1,90455123,MPLF,91,PCS,437,EUR,2023-06-28,2023-07-03, ,28328779,47656838,709846,6,DE
IN10,1005934,1,75904608,ZUFN,59,PCS,544,EUR,2023-06-26,2023-07-05, ,11553472,44488029,828879,1,IN
IN10,1005920,2,32071024,ZELA,29,KG,737,EUR,2023-06-20,2023-06-29,x,10031025,86162838,262568,1,IN
IN10,1005968,1,53640144,PYTF,18,PCS,488,EUR,2023-06-26,2023-06-28, ,24448207,44488029,225080,4,IN
IN10,1005967,3,98151444,MPLF,14,PCS,916,EUR,2023-06-26,2023-06-27, ,37103541,49826393,656362,3,IN
US10,1005988,3,58774200,UDF3,7,KG,934,EUR,2023-06-28,2023-07-04, ,83271922,40424932,510407,6,US
US10,1005978,2,56389144,UDF3,47,PCS,119,EUR,2023-06-27,2023-07-03, ,29959326,40424932,549251,2,US
US10,1005993,1,83863032,ZUFN,32,G,263,EUR,2023-06-29,2023-07-03, ,99404892,88510487,549251,4,US
DE10,1005999,1,32645344,EDSA,65,PCS,845,EUR,2023-06-29,2023-07-04, ,11866304,58569539,171743,1,DE
DE10,1005990,1,82207928,ZUFN,28,KG,441,EUR,2023-06-28,2023-07-03, ,17561687,65550769,709846,7,DE
DE10,1005977,1,44409248,EDSA,1,L,267,EUR,2023-06-27,2023-07-03, ,14193461,58569539,709846,5,DE
US10,1005957,4,32003616,ZELA,44,L,231,EUR,2023-06-26,2023-06-28, ,27072007,56417381,354151,5,US
JP11,1006000,3,58890322,UDF3,33,PCS,813,EUR,2023-06-29,2023-07-06, ,61498252,79246109,443925,3,JP
BR10,1005951,1,22818912,COLA,44,KG,636,EUR,2023-06-26,2023-07-05, ,11490609,53251766,713313,1,BR
CN10,1005966,1,86457056,MPLF,77,PCS,159,EUR,2023-06-26,2023-07-05, ,25521185,20837115,658922,2,CN
DE10,1005981,2,50191792,PYTF,65,KG,545,EUR,2023-06-27,2023-07-05, ,52951210,68613813,109106,1,DE
DE10,1005995,1,25398208,COLA,15,PCS,504,EUR,2023-06-29,2023-07-06, ,40594299,63821277,975049,1,DE
DE10,1005985,1,74349496,UDF3,42,KG,341,EUR,2023-06-28,2023-07-07, ,85699417,59321219,532651,1,DE
IN10,1005997,2,50191792,PYTF,19,KG,545,EUR,2023-07-03,2023-07-12, ,87940829,49826393,111004,1,IN
JP11,1005979,3,26857600,ZELA,64,PCS,453,EUR,2023-06-27,2023-07-05, ,91423732,59231227,232015,2,JP
