_CASE_KEY,WERKS,EBELN,EBELP,ACTIVITY_EN,EVENTTIME,_SORTING,USER_NAME,RKDST,NAME1,ELIKZ,MATNR,MATKL,MENGE,DELGE,NETPR,BLDAT,BUDAT,BPDAT,DRDAT,LEWED,SEDAT,LCWED,ITDAT,MAVPR,THWMS,LATES,LATED,LATEP
BR101850335,BR10,185033,5,Record Goods Issue,2023-07-07 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,48,48,7,,,,2023-06-28,2023-06-29,2023-06-30,2023-07-07,2023-07-07,,,1,0,
BR101850336,BR10,185033,6,Create Purchase Order Item,2023-06-27 01:00:00,20000,91423732,,Material Delivery S.p.A,x,16177764,TPM1,49,49,4,,,,2023-06-28,2023-06-29,2023-06-30,2023-07-05,2023-07-05,,,1,0,
BR101850336,BR10,185033,6,Purchase Order Item: Approved,2023-06-28 01:00:00,23000,49796074,,Material Delivery S.p.A,x,16177764,TPM1,49,49,4,,,,2023-06-28,2023-06-29,2023-06-30,2023-07-05,2023-07-05,,,1,0,
BR101850336,BR10,185033,6,Purchase Order Item: Sent to Vendor,2023-06-28 01:00:00,25000,,,Material Delivery S.p.A,x,16177764,TPM1,49,49,4,,,,2023-06-28,2023-06-29,2023-06-30,2023-07-05,2023-07-05,,,1,0,
BR101850336,BR10,185033,6,Late Shipment,2023-06-29 01:00:00,25500,,,Material Delivery S.p.A,x,16177764,TPM1,49,49,4,,,,2023-06-28,2023-06-29,2023-06-30,2023-07-05,2023-07-05,,,1,0,
BR101850336,BR10,185033,6,Goods Shipped,2023-06-30 01:00:00,26000,,,Material Delivery S.p.A,x,16177764,TPM1,49,49,4,,,,2023-06-28,2023-06-29,2023-06-30,2023-07-05,2023-07-05,,,1,0,
BR101850336,BR10,185033,6,Record Goods Issue,2023-07-05 01:00:00,27000,,,Material Delivery S.p.A,x,16177764,TPM1,49,49,4,,,,2023-06-28,2023-06-29,2023-06-30,2023-07-05,2023-07-05,,,1,0,
BR101850337,BR10,185033,7,Create Purchase Requisition Item,2023-06-19 01:00:00,10000,44849531,x,O.R.T.O.,x,88797376,MPLF,7,7,6,,,,2023-06-30,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
BR101850337,BR10,185033,7,Purchase Requisition Item: Approved,2023-06-26 01:00:00,11000,32008687,x,O.R.T.O.,x,88797376,MPLF,7,7,6,,,,2023-06-30,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
BR101850337,BR10,185033,7,Create Purchase Order Item,2023-06-27 01:00:00,20000,91423732,x,O.R.T.O.,x,88797376,MPLF,7,7,6,,,,2023-06-30,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
BR101850337,BR10,185033,7,Purchase Order Item: Approved,2023-06-30 01:00:00,23000,49796074,x,O.R.T.O.,x,88797376,MPLF,7,7,6,,,,2023-06-30,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
BR101850337,BR10,185033,7,Purchase Order Item: Sent to Vendor,2023-06-30 01:00:00,25000,,x,O.R.T.O.,x,88797376,MPLF,7,7,6,,,,2023-06-30,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
BR101850337,BR10,185033,7,Goods Shipped,2023-07-07 01:00:00,26000,,x,O.R.T.O.,x,88797376,MPLF,7,7,6,,,,2023-06-30,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
BR101850337,BR10,185033,7,Record Goods Issue,2023-07-14 01:00:00,27000,,x,O.R.T.O.,x,88797376,MPLF,7,7,6,,,,2023-06-30,2023-07-07,2023-07-07,2023-07-14,2023-07-14,,,0,0,
BR101850338,BR10,185033,8,Create Purchase Order Item,2023-06-27 01:00:00,20000,91423732,,Office Supplies, ,11788404,TPM1,67,67,6,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
BR101850338,BR10,185033,8,Purchase Order Item: Approved,2023-06-30 01:00:00,23000,49796074,,Office Supplies, ,11788404,TPM1,67,67,6,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
BR101850338,BR10,185033,8,Purchase Order Item: Sent to Vendor,2023-06-30 01:00:00,25000,,,Office Supplies, ,11788404,TPM1,67,67,6,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
BR101850338,BR10,185033,8,Goods Shipped,2023-07-03 01:00:00,26000,,,Office Supplies, ,11788404,TPM1,67,67,6,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
BR101850338,BR10,185033,8,Late Delivery,2023-07-10 01:00:00,26500,,,Office Supplies, ,11788404,TPM1,67,67,6,,,,2023-06-30,2023-07-03,2023-07-03,2023-07-10,,,,0,1,
BR102148981,BR10,214898,1,Create Purchase Order Item,2023-06-14 01:00:00,20000,35471099,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
BR102148981,BR10,214898,1,Purchase Order Item: Approved,2023-06-14 01:00:00,23000,65550769,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
BR102148981,BR10,214898,1,Purchase Order Item: Sent to Vendor,2023-06-14 01:00:00,25000,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
BR102148981,BR10,214898,1,Late Shipment,2023-06-15 01:00:00,25500,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
BR102148981,BR10,214898,1,Goods Shipped,2023-06-16 01:00:00,26000,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
BR102148981,BR10,214898,1,Record Goods Issue,2023-06-23 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
BR102148981,BR10,214898,1,Record Invoice,2023-07-05 00:00:00,10200,,,Office Supplies,x,13505536,TPM1,36,36,7,2023-07-05,2023-07-26,,2023-06-14,2023-06-15,2023-06-16,2023-06-23,2023-06-23,,,1,0,
BR102148982,BR10,214898,2,Create Purchase Order Item,2023-06-14 01:00:00,20000,35471099,,Office Supplies,x,11788404,TPM1,47,47,6,2023-07-05,2023-07-26,,2023-06-15,2023-06-16,2023-06-16,2023-06-23,2023-06-23,1.0,,0,0,
BR102148982,BR10,214898,2,Purchase Order Item: Approved,2023-06-15 01:00:00,23000,65550769,,Office Supplies,x,11788404,TPM1,47,47,6,2023-07-05,2023-07-26,,2023-06-15,2023-06-16,2023-06-16,2023-06-23,2023-06-23,1.0,,0,0,
BR102148982,BR10,214898,2,Purchase Order Item: Sent to Vendor,2023-06-15 01:00:00,25000,,,Office Supplies,x,11788404,TPM1,47,47,6,2023-07-05,2023-07-26,,2023-06-15,2023-06-16,2023-06-16,2023-06-23,2023-06-23,1.0,,0,0,
BR102148982,BR10,214898,2,Goods Shipped,2023-06-16 01:00:00,26000,,,Office Supplies,x,11788404,TPM1,47,47,6,2023-07-05,2023-07-26,,2023-06-15,2023-06-16,2023-06-16,2023-06-23,2023-06-23,1.0,,0,0,
BR102148982,BR10,214898,2,Change Quantity,2023-06-20 01:00:00,22000,,,Office Supplies,x,11788404,TPM1,47,47,6,2023-07-05,2023-07-26,,2023-06-15,2023-06-16,2023-06-16,2023-06-23,2023-06-23,1.0,,0,0,
BR102148982,BR10,214898,2,Record Goods Issue,2023-06-23 01:00:00,27000,,,Office Supplies,x,11788404,TPM1,47,47,6,2023-07-05,2023-07-26,,2023-06-15,2023-06-16,2023-06-16,2023-06-23,2023-06-23,1.0,,0,0,
BR102148982,BR10,214898,2,Record Invoice,2023-07-05 00:00:00,10200,,,Office Supplies,x,11788404,TPM1,47,47,6,2023-07-05,2023-07-26,,2023-06-15,2023-06-16,2023-06-16,2023-06-23,2023-06-23,1.0,,0,0,
BR102148983,BR10,214898,3,Create Purchase Requisition Item,2023-06-12 01:00:00,10000,65996666,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Purchase Requisition Item: Approved,2023-06-13 01:00:00,11000,89359211,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Create Purchase Order Item,2023-06-14 01:00:00,20000,35471099,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Change Quantity,2023-06-16 01:00:00,22000,,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Purchase Order Item: Approved,2023-06-16 01:00:00,23000,65550769,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Purchase Order Item: Sent to Vendor,2023-06-16 01:00:00,25000,,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Goods Shipped,2023-06-22 01:00:00,26000,,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Record Goods Issue,2023-06-26 01:00:00,27000,,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR102148983,BR10,214898,3,Record Invoice,2023-07-05 00:00:00,10200,,x,O.R.T.O.,x,58200280,UDF3,72,72,335,2023-07-05,2023-07-26,,2023-06-16,2023-06-22,2023-06-22,2023-06-26,2023-06-26,,,0,0,
BR103070471,BR10,307047,1,Create Purchase Order Item,2023-06-20 01:00:00,20000,32008687,,Office Supplies,x,13505536,TPM1,47,47,7,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-07-03,2023-07-03,,,0,0,
BR103070471,BR10,307047,1,Change Quantity,2023-06-21 01:00:00,22000,,,Office Supplies,x,13505536,TPM1,47,47,7,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-07-03,2023-07-03,,,0,0,
BR103070471,BR10,307047,1,Purchase Order Item: Approved,2023-06-23 01:00:00,23000,61475942,,Office Supplies,x,13505536,TPM1,47,47,7,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-07-03,2023-07-03,,,0,0,
BR103070471,BR10,307047,1,Purchase Order Item: Sent to Vendor,2023-06-23 01:00:00,25000,,,Office Supplies,x,13505536,TPM1,47,47,7,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-07-03,2023-07-03,,,0,0,
BR103070471,BR10,307047,1,Goods Shipped,2023-06-26 01:00:00,26000,,,Office Supplies,x,13505536,TPM1,47,47,7,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-07-03,2023-07-03,,,0,0,
BR103070471,BR10,307047,1,Record Goods Issue,2023-07-03 01:00:00,27000,,,Office Supplies,x,13505536,TPM1,47,47,7,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-07-03,2023-07-03,,,0,0,
BR103070471,BR10,307047,1,Record Invoice,2023-07-11 00:00:00,10200,,,Office Supplies,x,13505536,TPM1,47,47,7,2023-07-11,2023-08-01,,2023-06-23,2023-06-26,2023-06-26,2023-07-03,2023-07-03,,,0,0,
BR103341341,BR10,334134,1,Create Purchase Requisition Item,2023-06-29 01:00:00,10000,20977694,x,ALP S.p.A, ,50862632,PYTF,62,62,867,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
BR103341341,BR10,334134,1,Purchase Requisition Item: Approved,2023-07-05 01:00:00,11000,51619782,x,ALP S.p.A, ,50862632,PYTF,62,62,867,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
BR103341341,BR10,334134,1,Create Purchase Order Item,2023-07-06 01:00:00,20000,24266402,x,ALP S.p.A, ,50862632,PYTF,62,62,867,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
BR103341341,BR10,334134,1,Purchase Order Item: Approved,2023-07-06 01:00:00,23000,52638817,x,ALP S.p.A, ,50862632,PYTF,62,62,867,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
BR103341341,BR10,334134,1,Purchase Order Item: Sent to Vendor,2023-07-06 01:00:00,25000,,x,ALP S.p.A, ,50862632,PYTF,62,62,867,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
BR103341341,BR10,334134,1,Goods Shipped,2023-07-13 01:00:00,26000,,x,ALP S.p.A, ,50862632,PYTF,62,62,867,,,,2023-07-06,2023-07-13,2023-07-13,2023-07-18,,,,0,0,
BR103341342,BR10,334134,2,Create Purchase Requisition Item,2023-06-29 01:00:00,10000,20977694,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341342,BR10,334134,2,Purchase Requisition Item: Approved,2023-07-05 01:00:00,11000,89359211,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341342,BR10,334134,2,Create Purchase Order Item,2023-07-06 01:00:00,20000,24266402,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341342,BR10,334134,2,Purchase Order Item: Approved,2023-07-10 01:00:00,23000,52638817,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341342,BR10,334134,2,Purchase Order Item: Sent to Vendor,2023-07-10 01:00:00,25000,,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341342,BR10,334134,2,Goods Shipped,2023-07-11 01:00:00,26000,,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341342,BR10,334134,2,Change Price,2023-07-13 01:00:00,21000,,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341342,BR10,334134,2,Late Delivery,2023-07-14 01:00:00,26500,,x,Alc. SRL, ,58774200,UDF3,29,29,916,,,,2023-07-10,2023-07-11,2023-07-11,2023-07-14,,1.0,1.0,0,1,
BR103341343,BR10,334134,3,Create Purchase Requisition Item,2023-07-03 01:00:00,10000,53666056,x,PA Inc., ,98151444,MPLF,79,79,916,,,,2023-07-12,2023-07-18,,2023-07-24,,,,0,0,
BR103341343,BR10,334134,3,Purchase Requisition Item: Approved,2023-07-05 01:00:00,11000,32008687,x,PA Inc., ,98151444,MPLF,79,79,916,,,,2023-07-12,2023-07-18,,2023-07-24,,,,0,0,
BR103341343,BR10,334134,3,Create Purchase Order Item,2023-07-06 01:00:00,20000,24266402,x,PA Inc., ,98151444,MPLF,79,79,916,,,,2023-07-12,2023-07-18,,2023-07-24,,,,0,0,
BR103341343,BR10,334134,3,Purchase Order Item: Approved,2023-07-12 01:00:00,23000,52638817,x,PA Inc., ,98151444,MPLF,79,79,916,,,,2023-07-12,2023-07-18,,2023-07-24,,,,0,0,
BR103341343,BR10,334134,3,Purchase Order Item: Sent to Vendor,2023-07-12 01:00:00,25000,,x,PA Inc., ,98151444,MPLF,79,79,916,,,,2023-07-12,2023-07-18,,2023-07-24,,,,0,0,
BR103376191,BR10,337619,1,Create Purchase Order Item,2023-06-16 01:00:00,20000,10302268,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103376191,BR10,337619,1,Purchase Order Item: Approved,2023-06-21 01:00:00,23000,19543410,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103376191,BR10,337619,1,Purchase Order Item: Sent to Vendor,2023-06-21 01:00:00,25000,,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103376191,BR10,337619,1,Late Shipment,2023-06-22 01:00:00,25500,,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103376191,BR10,337619,1,Goods Shipped,2023-06-23 01:00:00,26000,,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103376191,BR10,337619,1,Late Delivery,2023-06-30 01:00:00,26500,,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103376191,BR10,337619,1,Record Goods Issue,2023-07-05 01:00:00,27000,,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103376191,BR10,337619,1,Record Invoice,2023-07-11 00:00:00,10200,,,Office Supplies,x,10615744,TPM1,80,80,5,2023-07-11,2023-08-01,,2023-06-21,2023-06-22,2023-06-23,2023-06-30,2023-07-05,,,1,1,
BR103570771,BR10,357077,1,Create Purchase Requisition Item,2023-07-04 01:00:00,10000,13453247,x,ALP S.p.A, ,54965832,PYTF,68,68,77,,,,2023-07-12,2023-07-19,,2023-07-24,,,,0,0,
BR103570771,BR10,357077,1,Purchase Requisition Item: Approved,2023-07-11 01:00:00,11000,51619782,x,ALP S.p.A, ,54965832,PYTF,68,68,77,,,,2023-07-12,2023-07-19,,2023-07-24,,,,0,0,
BR103570771,BR10,357077,1,Create Purchase Order Item,2023-07-12 01:00:00,20000,61569751,x,ALP S.p.A, ,54965832,PYTF,68,68,77,,,,2023-07-12,2023-07-19,,2023-07-24,,,,0,0,
BR103570771,BR10,357077,1,Purchase Order Item: Approved,2023-07-12 01:00:00,23000,51723487,x,ALP S.p.A, ,54965832,PYTF,68,68,77,,,,2023-07-12,2023-07-19,,2023-07-24,,,,0,0,
BR103570771,BR10,357077,1,Purchase Order Item: Sent to Vendor,2023-07-12 01:00:00,25000,,x,ALP S.p.A, ,54965832,PYTF,68,68,77,,,,2023-07-12,2023-07-19,,2023-07-24,,,,0,0,
BR103570772,BR10,357077,2,Create Purchase Order Item,2023-07-12 01:00:00,20000,61569751,,Material Delivery S.p.A, ,16177764,TPM1,35,35,4,,,,2023-07-12,2023-07-13,2023-07-13,2023-07-19,,,,0,0,
BR103570772,BR10,357077,2,Purchase Order Item: Approved,2023-07-12 01:00:00,23000,51723487,,Material Delivery S.p.A, ,16177764,TPM1,35,35,4,,,,2023-07-12,2023-07-13,2023-07-13,2023-07-19,,,,0,0,
BR103570772,BR10,357077,2,Purchase Order Item: Sent to Vendor,2023-07-12 01:00:00,25000,,,Material Delivery S.p.A, ,16177764,TPM1,35,35,4,,,,2023-07-12,2023-07-13,2023-07-13,2023-07-19,,,,0,0,
BR103570772,BR10,357077,2,Goods Shipped,2023-07-13 01:00:00,26000,,,Material Delivery S.p.A, ,16177764,TPM1,35,35,4,,,,2023-07-12,2023-07-13,2023-07-13,2023-07-19,,,,0,0,
BR103974251,BR10,397425,1,Create Purchase Requisition Item,2023-06-15 01:00:00,10000,30822422,x,FeV SRL,x,79697072,ZUFN,29,29,710,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-07,2023-07-07,,,0,0,
BR103974251,BR10,397425,1,Purchase Requisition Item: Approved,2023-06-21 01:00:00,11000,24642678,x,FeV SRL,x,79697072,ZUFN,29,29,710,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-07,2023-07-07,,,0,0,
BR103974251,BR10,397425,1,Create Purchase Order Item,2023-06-22 01:00:00,20000,60935037,x,FeV SRL,x,79697072,ZUFN,29,29,710,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-07,2023-07-07,,,0,0,
BR103974251,BR10,397425,1,Purchase Order Item: Approved,2023-06-26 01:00:00,23000,47982674,x,FeV SRL,x,79697072,ZUFN,29,29,710,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-07,2023-07-07,,,0,0,
BR103974251,BR10,397425,1,Purchase Order Item: Sent to Vendor,2023-06-26 01:00:00,25000,,x,FeV SRL,x,79697072,ZUFN,29,29,710,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-07,2023-07-07,,,0,0,
BR103974251,BR10,397425,1,Goods Shipped,2023-07-03 01:00:00,26000,,x,FeV SRL,x,79697072,ZUFN,29,29,710,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-07,2023-07-07,,,0,0,
BR103974251,BR10,397425,1,Record Goods Issue,2023-07-07 01:00:00,27000,,x,FeV SRL,x,79697072,ZUFN,29,29,710,,,,2023-06-26,2023-07-03,2023-07-03,2023-07-07,2023-07-07,,,0,0,
BR103974253,BR10,397425,3,Create Purchase Order Item,2023-06-22 01:00:00,20000,60935037,,Office Supplies,x,11159536,TPM1,18,18,1,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974253,BR10,397425,3,Purchase Order Item: Approved,2023-06-26 01:00:00,23000,47982674,,Office Supplies,x,11159536,TPM1,18,18,1,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974253,BR10,397425,3,Purchase Order Item: Sent to Vendor,2023-06-26 01:00:00,25000,,,Office Supplies,x,11159536,TPM1,18,18,1,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974253,BR10,397425,3,Goods Shipped,2023-06-27 01:00:00,26000,,,Office Supplies,x,11159536,TPM1,18,18,1,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974253,BR10,397425,3,Late Delivery,2023-07-04 01:00:00,26500,,,Office Supplies,x,11159536,TPM1,18,18,1,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974253,BR10,397425,3,Record Goods Issue,2023-07-07 01:00:00,27000,,,Office Supplies,x,11159536,TPM1,18,18,1,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974254,BR10,397425,4,Create Purchase Order Item,2023-06-22 01:00:00,20000,60935037,,Office Supplies,x,11788404,TPM1,77,77,6,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974254,BR10,397425,4,Purchase Order Item: Approved,2023-06-26 01:00:00,23000,47982674,,Office Supplies,x,11788404,TPM1,77,77,6,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974254,BR10,397425,4,Purchase Order Item: Sent to Vendor,2023-06-26 01:00:00,25000,,,Office Supplies,x,11788404,TPM1,77,77,6,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974254,BR10,397425,4,Goods Shipped,2023-06-27 01:00:00,26000,,,Office Supplies,x,11788404,TPM1,77,77,6,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974254,BR10,397425,4,Late Delivery,2023-07-04 01:00:00,26500,,,Office Supplies,x,11788404,TPM1,77,77,6,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103974254,BR10,397425,4,Record Goods Issue,2023-07-07 01:00:00,27000,,,Office Supplies,x,11788404,TPM1,77,77,6,,,,2023-06-26,2023-06-27,2023-06-27,2023-07-04,2023-07-07,,,0,1,
BR103991732,BR10,399173,2,Create Purchase Requisition Item,2023-07-07 01:00:00,10000,99683743,x,PA Inc., ,98151444,MPLF,7,7,916,,,,,2023-07-25,,2023-07-31,,,,0,0,
BR103991732,BR10,399173,2,Purchase Requisition Item: Approved,2023-07-14 01:00:00,11000,32008687,x,PA Inc., ,98151444,MPLF,7,7,916,,,,,2023-07-25,,2023-07-31,,,,0,0,
BR104111071,BR10,411107,1,Create Purchase Requisition Item,2023-07-11 01:00:00,10000,95883122,x,O.R.T.O., ,85602600,ZUFN,76,76,361,,,,,2023-07-21,,2023-08-03,,,1.0,0,0,
BR104111071,BR10,411107,1,Purchase Requisition Item: Approved,2023-07-13 01:00:00,11000,24642678,x,O.R.T.O., ,85602600,ZUFN,76,76,361,,,,,2023-07-21,,2023-08-03,,,1.0,0,0,
BR104111071,BR10,411107,1,Create Purchase Order Item,2023-07-14 01:00:00,20000,75758576,x,O.R.T.O., ,85602600,ZUFN,76,76,361,,,,,2023-07-21,,2023-08-03,,,1.0,0,0,
BR104372201,BR10,437220,1,Create Purchase Order Item,2023-06-21 01:00:00,20000,61568536,,Material Delivery S.p.A,x,15353960,TPM1,60,60,2,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
BR104372201,BR10,437220,1,Purchase Order Item: Approved,2023-06-22 01:00:00,23000,66145879,,Material Delivery S.p.A,x,15353960,TPM1,60,60,2,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
BR104372201,BR10,437220,1,Purchase Order Item: Sent to Vendor,2023-06-22 01:00:00,25000,,,Material Delivery S.p.A,x,15353960,TPM1,60,60,2,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
BR104372201,BR10,437220,1,Late Shipment,2023-06-23 01:00:00,25500,,,Material Delivery S.p.A,x,15353960,TPM1,60,60,2,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
BR104372201,BR10,437220,1,Goods Shipped,2023-06-26 01:00:00,26000,,,Material Delivery S.p.A,x,15353960,TPM1,60,60,2,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
BR104372201,BR10,437220,1,Late Delivery,2023-06-30 01:00:00,26500,,,Material Delivery S.p.A,x,15353960,TPM1,60,60,2,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
BR104372201,BR10,437220,1,Record Goods Issue,2023-07-06 01:00:00,27000,,,Material Delivery S.p.A,x,15353960,TPM1,60,60,2,2023-07-11,2023-08-01,,2023-06-22,2023-06-23,2023-06-26,2023-06-30,2023-07-06,,,1,1,
