WERKS,BANFN,BNFPO,MATNR,MATKL,MENGE,MEINS,NETPR,PEINH,BADAT,FRGDT,LOEKZ,ERNAM,PERNR,EBELN,EBELP,LAND1
CN10,1000224,1,75603272,ZUFN,1,PCS,320,EUR,2019-03-06,2019-03-11, ,17850787,71417158,949301,4,CN
US10,1000221,2,67221888,UDF3,85,KG,193,EUR,2019-03-05,2019-03-11, ,68929969,40424932,668962,2,US
DE10,1000219,1,88797376,MPLF,79,PCS,6,EUR,2019-03-05,2019-03-11, ,51707704,47656838,902495,1,DE
US10,1000214,1,98151444,MPLF,34,PCS,916,EUR,2019-03-04,2019-03-13, ,17844824,81552979,898819,1,US
CN10,1000222,1,24242928,COLA,94,KG,321,EUR,2019-03-06,2019-03-13, ,65427322,23246292,313395,1,CN
JP11,1000253,2,98151444,MPLF,11,PCS,916,EUR,2019-03-15,2019-03-19, ,75223703,40601709,168046,1,JP
JP11,1000228,1,88797376,MPLF,67,PCS,6,EUR,2019-03-06,2019-03-14, ,19370231,40601709,217664,1,JP
DE10,1000235,1,21595928,COLA,99,PCS,83,EUR,2019-03-08,2019-03-13, ,45861414,63821277,457260,2,DE
DE10,1000235,2,28348643,ZELA,60,PCS,684,EUR,2019-03-08,2019-03-13, ,45861414,79833202,457260,3,DE
IN10,1000247,1,24242928,COLA,23,KG,321,EUR,2019-03-14,2019-03-18, ,11643605,30090592,809887,3,IN
IN10,1000241,1,44074088,EDSA,44,PCS,52,EUR,2019-03-12,2019-03-18, ,69707819,86162838,809887,2,IN
IN10,1000232,1,69251696,UDF3,33,L,529,EUR,2019-03-07,2019-03-18, ,49712938,98019339,809887,1,IN
BR10,1000234,1,97625203,MPLF,72,KG,554,EUR,2019-03-08,2019-03-13, ,54119014,32008687,860964,1,BR
IN10,1000217,2,82809960,ZUFN,12,L,435,EUR,2019-03-07,2019-03-18,x,60935037,98019339,625892,1,IN
DE10,1000219,3,32069368,ZELA,44,PCS,428,EUR,2019-03-05,2019-03-14, ,51707704,79833202,593204,1,DE
DE10,1000242,2,90455123,MPLF,18,PCS,437,EUR,2019-03-12,2019-03-14, ,96016266,47656838,593204,2,DE
DE10,1000240,1,86834912,MPLF,53,PCS,381,EUR,2019-03-11,2019-03-15, ,73893399,47656838,162862,1,DE
IN10,1000244,2,98147568,MPLF,94,L,996,EUR,2019-03-13,2019-03-15, ,76822631,49826393,625892,2,IN
US10,1000230,1,88346328,MPLF,31,KG,618,EUR,2019-03-07,2019-03-12, ,74909010,81552979,987797,1,US
US10,1000237,2,88903632,MPLF,62,PCS,880,EUR,2019-03-11,2019-03-14, ,91999822,81552979,270237,3,US
US10,1000230,3,83863032,ZUFN,76,G,263,EUR,2019-03-07,2019-03-14, ,74909010,88510487,270237,2,US
CN10,1000222,2,88797376,MPLF,82,PCS,6,EUR,2019-03-06,2019-03-14, ,65427322,48148862,593285,1,CN
DE10,1000242,1,86834912,MPLF,25,PCS,381,EUR,2019-03-12,2019-03-15, ,96016266,47656838,162862,3,DE
CN10,1000238,1,54836888,PYTF,51,PCS,389,EUR,2019-03-11,2019-03-14, ,16600755,12948061,593285,2,CN
CN10,1000225,2,47961168,PYTF,96,PCS,555,EUR,2019-03-06,2019-03-15,x,43287891,12948061,511342,1,CN
CN10,1000239,1,35470001,EDSA,33,KG,235,EUR,2019-03-11,2019-03-15, ,27775137,49485597,511342,4,CN
CN10,1000225,1,88903632,MPLF,33,PCS,880,EUR,2019-03-06,2019-03-18, ,43287891,23246292,668141,1,CN
CN10,1000249,1,86834912,MPLF,70,PCS,381,EUR,2019-03-14,2019-03-18,x,32204444,20837115,668141,2,CN
US10,1000237,3,62792440,UDF3,67,PCS,124,EUR,2019-03-11,2019-03-18, ,91999822,40424932,415591,1,US
US10,1000262,2,83863032,ZUFN,56,G,263,EUR,2019-03-18,2019-03-20, ,78379489,88510487,650490,2,US
US10,1000237,1,88346328,MPLF,66,KG,618,EUR,2019-03-11,2019-03-15, ,91999822,81552979,244451,2,US
JP11,1000258,1,49991456,PYTF,14,PCS,733,EUR,2019-03-18,2019-03-20, ,22153844,70110687,686030,1,JP
JP11,1000253,1,88903632,MPLF,9,PCS,880,EUR,2019-03-15,2019-03-21, ,75223703,40601709,465725,1,JP
JP11,1000259,1,28440760,ZELA,46,PCS,603,EUR,2019-03-18,2019-03-20,x,73651097,49784073,686030,2,JP
US10,1000243,2,82207928,ZUFN,85,KG,441,EUR,2019-03-12,2019-03-21, ,72479255,88510487,512027,1,US
DE10,1000264,3,75990376,ZUFN,75,PCS,499,EUR,2019-03-19,2019-03-25, ,27714088,65550769,649863,1,DE
DE10,1000256,1,97625203,MPLF,63,KG,554,EUR,2019-03-18,2019-03-20, ,30456127,47656838,353657,1,DE
DE10,1000264,1,43678400,EDSA,68,PCS,115,EUR,2019-03-19,2019-03-22, ,27714088,58569539,602564,1,DE
JP11,1000248,1,47767912,PYTF,15,PCS,915,EUR,2019-03-14,2019-03-25, ,14028409,70110687,772602,1,JP
DE10,1000268,2,88903632,MPLF,52,PCS,880,EUR,2019-03-20,2019-03-27, ,29591869,47656838,986368,2,DE
CN10,1000274,1,89034752,MPLF,19,PCS,726,EUR,2019-03-26,2019-03-29, ,97086904,20837115,705595,1,CN
CN10,1000249,2,82809960,ZUFN,55,L,435,EUR,2019-03-14,2019-03-21, ,32204444,23344986,523418,1,CN
CN10,1000250,1,28348643,ZELA,67,PCS,684,EUR,2019-03-14,2019-03-20, ,81637476,93048219,978177,1,CN
JP11,1000258,2,26230416,ZELA,3,PCS,190,EUR,2019-03-18,2019-03-26, ,22153844,49784073,186815,1,JP
US10,1000273,2,26857600,ZELA,67,PCS,453,EUR,2019-03-22,2019-03-26, ,91849617,56417381,630627,1,US
IN10,1000261,2,85602600,ZUFN,42,L,361,EUR,2019-03-18,2019-03-21, ,64645534,44488029,998163,1,IN
IN10,1000281,1,58774200,UDF3,80,KG,934,EUR,2019-03-25,2019-03-28, ,61475942,98019339,982363,1,IN
BR10,1000245,1,98147568,MPLF,28,L,996,EUR,2019-03-13,2019-03-19,x,18196663,51619782,374968,1,BR
BR10,1000254,1,26230416,ZELA,33,PCS,190,EUR,2019-03-15,2019-03-19, ,48148862,40138709,374968,2,BR
BR10,1000270,1,87079640,MPLF,15,KG,332,EUR,2019-03-21,2019-03-25, ,74627776,32008687,628823,1,BR
IN10,1000244,1,86457056,MPLF,28,PCS,159,EUR,2019-03-13,2019-03-19, ,76822631,49826393,632559,1,IN
CN10,1000276,2,68338888,UDF3,89,PCS,167,EUR,2019-03-25,2019-03-29, ,48760690,71417158,651138,1,CN
IN10,1000290,1,44401842,EDSA,83,PCS,207,EUR,2019-04-03,2019-04-05, ,41145399,86162838,137885,3,IN
IN10,1000287,1,75990376,ZUFN,93,PCS,499,EUR,2019-04-01,2019-04-08, ,13767644,86162838,137885,2,IN
IN10,1000282,2,29156488,ZELA,62,PCS,374,EUR,2019-04-01,2019-04-11, ,47395487,70768553,137885,1,IN
IN10,1000283,1,75603272,ZUFN,92,PCS,320,EUR,2019-03-25,2019-03-27,x,93774896,44155404,984120,1,IN
JP11,1000280,4,78949416,ZUFN,97,PCS,991,EUR,2019-03-29,2019-04-08, ,24110540,92217720,731354,3,JP
IN10,1000291,2,48248768,PYTF,99,PCS,693,EUR,2019-03-27,2019-04-02, ,76822631,87940829,940879,2,IN
IN10,1000278,1,78949416,ZUFN,88,PCS,991,EUR,2019-03-25,2019-04-02, ,82834217,44488029,940879,1,IN
IN10,1000278,2,82809960,ZUFN,56,L,435,EUR,2019-03-26,2019-03-29,x,82834217,44488029,972274,1,IN
IN10,1000297,1,89034752,MPLF,75,PCS,726,EUR,2019-03-29,2019-04-03, ,95209555,49826393,972274,4,IN
CN10,1000295,2,64963528,UDF3,17,KG,702,EUR,2019-03-29,2019-04-03, ,49826393,71417158,821852,5,CN
JP11,1000286,1,98147568,MPLF,40,L,996,EUR,2019-03-26,2019-04-02, ,58569539,40601709,664915,1,JP
CN10,1000275,3,84480424,ZUFN,47,G,136,EUR,2019-04-01,2019-04-05, ,52638817,23344986,665453,1,CN
CN10,1000285,2,45013285,EDSA,86,KG,543,EUR,2019-03-26,2019-04-01, ,62549829,49485597,662520,5,CN
CN10,1000285,1,25235624,COLA,41,L,640,EUR,2019-03-26,2019-04-03, ,62549829,49485597,821852,2,CN
CN10,1000275,2,82207928,ZUFN,62,KG,441,EUR,2019-03-25,2019-04-03, ,52638817,23344986,821852,1,CN
US10,1000289,2,56389144,UDF3,17,PCS,119,EUR,2019-03-27,2019-04-03, ,28957791,40424932,782855,1,US
BR10,1000269,1,19816724,COLA,28,PCS,521,EUR,2019-03-20,2019-03-28, ,70747659,53251766,563416,1,BR
BR10,1000296,1,19474160,COLA,73,KG,986,EUR,2019-03-29,2019-04-02, ,98019339,53251766,136597,2,BR
DE10,1000300,1,36128224,EDSA,68,PCS,711,EUR,2019-04-01,2019-04-02, ,64801529,58569539,179156,1,DE
BR10,1000270,2,85602600,ZUFN,71,L,361,EUR,2019-03-21,2019-03-26, ,74627776,89359211,607084,1,BR
DE10,1000271,1,48075088,PYTF,55,KG,353,EUR,2019-03-21,2019-03-28, ,82144186,68613813,561194,1,DE
DE10,1000277,1,97625203,MPLF,41,KG,554,EUR,2019-03-25,2019-03-28, ,89136512,47656838,561194,2,DE
DE10,1000268,1,24567712,COLA,24,PCS,689,EUR,2019-03-20,2019-03-29, ,29591869,63821277,616969,1,DE
DE10,1000303,2,79697072,ZUFN,55,PCS,710,EUR,2019-04-01,2019-04-04, ,60450114,65550769,814265,3,DE
CN10,1000314,1,43151008,EDSA,56,PCS,554,EUR,2019-04-08,2019-04-10, ,20291697,49485597,317753,2,CN
JP11,1000322,1,48705128,PYTF,48,KG,799,EUR,2019-04-05,2019-04-09, ,82699860,70110687,226311,2,JP
CN10,1000313,1,25398208,COLA,98,PCS,504,EUR,2019-04-03,2019-04-08, ,34804398,23246292,659683,2,CN
CN10,1000295,1,24242928,COLA,85,KG,321,EUR,2019-03-29,2019-04-08,x,49826393,23246292,659683,1,CN
US10,1000299,2,82207928,ZUFN,14,KG,441,EUR,2019-04-01,2019-04-03, ,88240047,88510487,782855,2,US
US10,1000306,2,56831936,UDF3,69,G,964,EUR,2019-04-01,2019-04-03, ,88240047,40424932,782855,3,US
JP11,1000301,1,36128224,EDSA,6,PCS,711,EUR,2019-04-01,2019-04-04, ,51676919,59231227,737975,1,JP
IN10,1000311,1,19816724,COLA,99,PCS,521,EUR,2019-04-02,2019-04-08, ,82834217,30090592,247174,2,IN
IN10,1000310,1,22818912,COLA,33,KG,636,EUR,2019-04-11,2019-04-19, ,75008634,44488029,247174,1,IN
IN10,1000294,2,28440760,ZELA,48,PCS,603,EUR,2019-03-29,2019-04-04, ,63983002,70768553,229607,2,IN
IN10,1000294,1,25235624,COLA,14,L,640,EUR,2019-03-29,2019-04-04, ,63983002,30090592,229607,1,IN
IN10,1000291,1,86662444,MPLF,19,KG,447,EUR,2019-03-27,2019-04-03, ,76822631,49826393,972274,2,IN
US10,1000305,1,86834912,MPLF,4,PCS,381,EUR,2019-04-01,2019-04-08,x,85454276,81552979,542498,1,US
US10,1000289,1,86457056,MPLF,58,PCS,159,EUR,2019-03-27,2019-04-04, ,28957791,81552979,280202,1,US
JP11,1000298,1,88346328,MPLF,69,KG,618,EUR,2019-03-29,2019-04-08, ,67707119,40601709,784404,1,JP
DE10,1000302,1,32069368,ZELA,88,PCS,428,EUR,2019-04-01,2019-04-04, ,69988311,79833202,814265,2,DE
DE10,1000293,1,98147568,MPLF,65,L,996,EUR,2019-03-28,2019-04-04, ,31073819,47656838,814265,1,DE
CN10,1000326,2,54753968,PYTF,12,PCS,13,EUR,2019-04-08,2019-04-11, ,34535366,20837115,557960,1,CN
DE10,1000308,1,43678400,EDSA,28,PCS,115,EUR,2019-04-01,2019-04-08, ,22480456,58569539,142648,1,DE
CN10,1000326,1,19474160,COLA,80,KG,986,EUR,2019-04-08,2019-04-12, ,34535366,20837115,399697,1,CN
US10,1000324,1,93159896,MPLF,6,PCS,159,EUR,2019-04-08,2019-04-16, ,39024132,81552979,520669,1,US
US10,1000337,1,25150904,COLA,14,PCS,976,EUR,2019-04-11,2019-04-16, ,97468902,22179495,520669,2,US
JP11,1000350,1,93159896,MPLF,77,PCS,159,EUR,2019-04-15,2019-04-17, ,89359211,40601709,686133,2,JP
JP11,1000329,1,19474160,COLA,38,KG,986,EUR,2019-04-08,2019-04-18, ,67659550,33607135,458402,1,JP
JP11,1000338,1,88903632,MPLF,80,PCS,880,EUR,2019-04-12,2019-04-18, ,23344986,40601709,458402,2,JP
JP11,1000338,2,47961168,PYTF,39,PCS,555,EUR,2019-04-12,2019-04-18, ,23344986,70110687,458402,3,JP
JP11,1000353,3,75227320,UDF3,55,PCS,594,EUR,2019-04-16,2019-04-18, ,31899558,79246109,458402,5,JP
US10,1000337,2,25235624,COLA,82,L,640,EUR,2019-04-15,2019-04-18, ,97468902,22179495,520669,3,US
IN10,1000352,3,29156488,ZELA,32,PCS,374,EUR,2019-04-15,2019-04-17,x,16842993,44155404,410228,2,IN
US10,1000330,1,45841032,EDSA,15,PCS,603,EUR,2019-04-08,2019-04-10, ,74909010,23329589,215231,1,US
DE10,1000327,1,53640144,PYTF,89,PCS,488,EUR,2019-04-08,2019-04-11, ,51055455,68613813,317245,2,DE
DE10,1000339,2,75227320,UDF3,37,PCS,594,EUR,2019-04-12,2019-04-15, ,82824702,59321219,902357,2,DE
JP11,1000333,3,75990376,ZUFN,9,PCS,499,EUR,2019-04-10,2019-04-12, ,29959326,92217720,211524,1,JP
JP11,1000318,1,24567712,COLA,63,PCS,689,EUR,2019-04-10,2019-04-11, ,63075386,49784073,642143,1,JP
JP11,1000301,2,49790248,PYTF,31,PCS,700,EUR,2019-04-01,2019-04-09, ,51676919,59231227,226311,1,JP
BR10,1000328,1,93159896,MPLF,27,PCS,159,EUR,2019-04-08,2019-04-10, ,18407205,32008687,332198,2,BR
BR10,1000319,1,88797376,MPLF,54,PCS,6,EUR,2019-04-04,2019-04-10, ,87519661,32008687,332198,1,BR
JP11,1000335,1,19474160,COLA,45,KG,986,EUR,2019-04-10,2019-04-15,x,35507382,33607135,380612,4,JP
JP11,1000332,4,85602600,ZUFN,76,L,361,EUR,2019-04-09,2019-04-16, ,22153844,92217720,110109,1,JP
JP11,1000360,1,45162744,EDSA,8,PCS,520,EUR,2019-04-19,2019-04-24, ,70110687,59231227,382040,1,JP
US10,1000347,1,86834912,MPLF,18,PCS,381,EUR,2019-04-15,2019-04-23, ,85454276,81552979,348828,1,US
JP11,1000354,2,82809960,ZUFN,40,L,435,EUR,2019-04-16,2019-04-18, ,60003378,92217720,458402,7,JP
JP11,1000354,1,77128608,ZUFN,75,PCS,606,EUR,2019-04-16,2019-04-18, ,60003378,92217720,458402,6,JP
JP11,1000353,1,53640144,PYTF,39,PCS,488,EUR,2019-04-16,2019-04-18,x,31899558,70110687,458402,4,JP
DE10,1000349,1,19474160,COLA,38,KG,986,EUR,2019-04-15,2019-04-17, ,98901523,63821277,726060,3,DE
CN10,1000358,3,75603272,ZUFN,8,PCS,320,EUR,2019-04-17,2019-04-18, ,32856039,23344986,834438,2,CN
CN10,1000345,1,88797376,MPLF,20,PCS,6,EUR,2019-04-15,2019-04-17, ,20910031,20837115,984336,1,CN
DE10,1000340,2,28348643,ZELA,3,PCS,684,EUR,2019-04-12,2019-04-18, ,90548827,79833202,697868,1,DE
US10,1000347,2,78949416,ZUFN,34,PCS,991,EUR,2019-04-15,2019-04-25, ,85454276,88510487,122032,1,US
DE10,1000364,2,47961168,PYTF,96,PCS,555,EUR,2019-04-22,2019-04-24, ,89319796,68613813,762935,1,DE
DE10,1000357,1,89034752,MPLF,12,PCS,726,EUR,2019-04-17,2019-04-22, ,16116408,47656838,604281,3,DE
DE10,1000348,1,88797376,MPLF,84,PCS,6,EUR,2019-04-15,2019-04-22, ,90546423,47656838,604281,2,DE
BR10,1000367,2,86834912,MPLF,17,PCS,381,EUR,2019-04-22,2019-04-24, ,60938467,32008687,392563,1,BR
IN10,1000341,1,89034752,MPLF,15,PCS,726,EUR,2019-04-12,2019-04-22, ,30695145,49826393,367815,1,IN
IN10,1000341,2,55226864,PYTF,47,PCS,520,EUR,2019-04-12,2019-04-18, ,30695145,87940829,557685,1,IN
BR10,1000356,3,98151444,MPLF,89,PCS,916,EUR,2019-04-17,2019-04-18, ,94239552,26906049,511049,1,BR
BR10,1000356,1,89034752,MPLF,81,PCS,726,EUR,2019-04-17,2019-04-23, ,94239552,32008687,454012,1,BR
BR10,1000356,2,93159896,MPLF,96,PCS,159,EUR,2019-04-17,2019-04-23, ,94239552,32008687,454012,2,BR
DE10,1000357,2,97625203,MPLF,47,KG,554,EUR,2019-04-17,2019-04-19, ,16116408,47656838,693782,1,DE
CN10,1000389,1,87079640,MPLF,38,KG,332,EUR,2019-04-25,2019-04-26,x,65427322,20837115,948576,3,CN
JP11,1000369,1,88797376,MPLF,7,PCS,6,EUR,2019-04-22,2019-04-23, ,66145879,40601709,696996,1,JP
CN10,1000386,1,25235624,COLA,92,L,640,EUR,2019-05-06,2019-05-10, ,24053430,23246292,948576,2,CN
US10,1000385,1,28348643,ZELA,37,PCS,684,EUR,2019-04-25,2019-04-29, ,99683743,56417381,398818,4,US
US10,1000383,1,98151444,MPLF,99,PCS,916,EUR,2019-04-24,2019-04-29, ,19051192,81552979,398818,2,US
US10,1000375,1,75904608,ZUFN,7,PCS,544,EUR,2019-04-22,2019-04-29, ,34037891,88510487,398818,1,US
US10,1000384,3,75603272,ZUFN,78,PCS,320,EUR,2019-04-24,2019-04-26, ,34037891,88510487,125437,2,US
CN10,1000361,1,88903632,MPLF,46,PCS,880,EUR,2019-04-22,2019-04-26, ,81236092,20837115,948576,1,CN
JP11,1000380,3,26857600,ZELA,49,PCS,453,EUR,2019-04-23,2019-04-25, ,14216209,49784073,996219,1,JP
IN10,1000388,1,22818912,COLA,90,KG,636,EUR,2019-04-25,2019-04-30, ,31573888,30090592,924664,1,IN
IN10,1000378,1,88903632,MPLF,24,PCS,880,EUR,2019-04-22,2019-04-29, ,20977694,49826393,689804,1,IN
IN10,1000371,1,98147568,MPLF,98,L,996,EUR,2019-04-22,2019-04-26, ,45672955,86162838,306267,1,IN
BR10,1000374,1,78949416,ZUFN,85,PCS,991,EUR,2019-04-22,2019-04-23, ,98019339,24642678,454012,4,BR
BR10,1000374,2,84480424,ZUFN,11,G,136,EUR,2019-04-22,2019-04-25,x,98019339,24642678,243068,1,BR
IN10,1000388,3,58890322,UDF3,2,PCS,813,EUR,2019-04-25,2019-04-29, ,31573888,98019339,689804,4,IN
BR10,1000391,2,87079640,MPLF,50,KG,332,EUR,2019-04-26,2019-04-30, ,94793957,32008687,176946,2,BR
DE10,1000387,2,25398208,COLA,50,PCS,504,EUR,2019-04-25,2019-05-01, ,17437251,63821277,450461,1,DE
DE10,1000387,3,89034752,MPLF,46,PCS,726,EUR,2019-04-25,2019-04-30, ,17437251,47656838,408121,2,DE
DE10,1000387,1,19816724,COLA,14,PCS,521,EUR,2019-04-25,2019-04-30, ,17437251,63821277,408121,1,DE
DE10,1000381,2,51088568,PYTF,71,PCS,234,EUR,2019-04-23,2019-04-29, ,27714088,68613813,666046,2,DE
DE10,1000381,1,22818912,COLA,66,KG,636,EUR,2019-04-23,2019-04-26, ,27714088,63821277,655352,3,DE
DE10,1000364,1,19816724,COLA,60,PCS,521,EUR,2019-04-22,2019-04-26, ,89319796,63821277,655352,2,DE
DE10,1000346,1,86457056,MPLF,51,PCS,159,EUR,2019-04-15,2019-04-26, ,65619912,47656838,655352,1,DE
BR10,1000367,1,86662444,MPLF,85,KG,447,EUR,2019-04-22,2019-04-30, ,60938467,32008687,176946,1,BR
CN10,1000386,2,88903632,MPLF,13,PCS,880,EUR,2019-04-25,2019-04-29,x,24053430,20837115,783791,2,CN
CN10,1000372,1,90455123,MPLF,94,PCS,437,EUR,2019-04-30,2019-05-07, ,68490161,20837115,228108,1,CN
JP11,1000366,1,83863032,ZUFN,58,G,263,EUR,2019-04-22,2019-04-30, ,81970178,92217720,295590,1,JP
CN10,1000377,2,75603272,ZUFN,90,PCS,320,EUR,2019-04-22,2019-05-02, ,98370979,23344986,180865,1,CN
JP11,1000380,1,19474160,COLA,42,KG,986,EUR,2019-04-23,2019-04-29, ,14216209,33607135,449881,3,JP
CN10,1000420,2,75227320,UDF3,71,PCS,594,EUR,2019-05-06,2019-05-08, ,68490161,71417158,771348,2,CN
CN10,1000423,2,50862632,PYTF,25,PCS,867,EUR,2019-05-06,2019-05-08, ,82920773,12948061,771348,3,CN
CN10,1000418,2,29156488,ZELA,48,PCS,374,EUR,2019-05-08,2019-05-13, ,70768553,93048219,966655,2,CN
DE10,1000411,2,32071024,ZELA,62,KG,737,EUR,2019-05-02,2019-05-09, ,66856933,79833202,259078,3,DE
DE10,1000409,2,78949416,ZUFN,27,PCS,991,EUR,2019-05-02,2019-05-03, ,30964223,65550769,818750,2,DE
JP11,1000399,1,90455123,MPLF,70,PCS,437,EUR,2019-04-29,2019-05-02, ,48250236,40601709,648683,1,JP
JP11,1000400,2,28440760,ZELA,86,PCS,603,EUR,2019-04-30,2019-05-06,x,48250236,49784073,144751,2,JP
JP11,1000403,2,19816724,COLA,88,PCS,521,EUR,2019-05-01,2019-05-03, ,47349658,33607135,562214,2,JP
DE10,1000392,1,32071024,ZELA,80,KG,737,EUR,2019-04-26,2019-05-03, ,91567310,79833202,818750,1,DE
US10,1000394,1,53640144,PYTF,2,PCS,488,EUR,2019-04-29,2019-05-02, ,93116165,43449637,412440,4,US
IN10,1000397,1,93159896,MPLF,13,PCS,159,EUR,2019-04-29,2019-05-01,x,10538316,49826393,404680,1,IN
US10,1000393,1,86662444,MPLF,88,KG,447,EUR,2019-04-26,2019-05-02, ,32511490,81552979,412440,2,US
IN10,1000397,2,98147568,MPLF,38,L,996,EUR,2019-04-29,2019-05-03,x,10538316,49826393,753479,1,IN
IN10,1000404,1,98147568,MPLF,20,L,996,EUR,2019-05-01,2019-05-06, ,50603071,49826393,104260,2,IN
CN10,1000405,1,37141432,EDSA,49,PCS,474,EUR,2019-05-01,2019-05-07, ,93782877,49485597,613445,1,CN
CN10,1000405,2,29156488,ZELA,60,PCS,374,EUR,2019-05-01,2019-05-06, ,93782877,93048219,415813,2,CN
JP11,1000407,1,90455123,MPLF,60,PCS,437,EUR,2019-05-13,2019-05-15, ,92217720,59231227,532808,1,JP
BR10,1000391,3,28440760,ZELA,31,PCS,603,EUR,2019-04-26,2019-05-02, ,94793957,40138709,228849,1,BR
US10,1000384,1,20667944,COLA,48,KG,463,EUR,2019-04-24,2019-04-30, ,34037891,22179495,691775,2,US
US10,1000382,1,25150904,COLA,39,PCS,976,EUR,2019-04-23,2019-05-01, ,68929969,22179495,719444,1,US
BR10,1000391,1,24242928,COLA,72,KG,321,EUR,2019-04-26,2019-05-07, ,94793957,53251766,396678,1,BR
CN10,1000418,1,89034752,MPLF,45,PCS,726,EUR,2019-05-06,2019-05-13, ,70768553,20837115,653119,2,CN
CN10,1000422,1,88346328,MPLF,69,KG,618,EUR,2019-05-10,2019-05-13,x,97086904,49485597,393596,1,CN
CN10,1000416,2,26709208,ZELA,86,KG,229,EUR,2019-05-06,2019-05-07, ,66321376,93048219,613445,2,CN
CN10,1000408,1,98151444,MPLF,21,PCS,916,EUR,2019-05-02,2019-05-09, ,56986688,20837115,966655,1,CN
CN10,1000405,3,83863032,ZUFN,2,G,263,EUR,2019-05-01,2019-05-08, ,93782877,23344986,771348,1,CN
CN10,1000423,1,88903632,MPLF,29,PCS,880,EUR,2019-05-06,2019-05-14,x,82920773,20837115,723223,1,CN
DE10,1000409,1,20667944,COLA,9,KG,463,EUR,2019-05-02,2019-05-09, ,30964223,63821277,259078,1,DE
DE10,1000429,1,69579592,UDF3,24,L,124,EUR,2019-05-08,2019-05-10, ,29591869,59321219,539793,1,DE
DE10,1000436,1,98151444,MPLF,93,PCS,916,EUR,2019-05-13,2019-05-14, ,40594299,47656838,851688,1,DE
BR10,1000424,1,50191792,PYTF,2,KG,545,EUR,2019-05-06,2019-05-10, ,76675367,51619782,114150,1,BR
US10,1000427,2,54753968,PYTF,15,PCS,13,EUR,2019-05-07,2019-05-10, ,83083032,43449637,631930,3,US
IN10,1000410,1,45162744,EDSA,69,PCS,520,EUR,2019-05-02,2019-05-07, ,69924358,86162838,696319,2,IN
IN10,1000410,2,48075088,PYTF,78,KG,353,EUR,2019-05-02,2019-05-08, ,69924358,87940829,614959,1,IN
IN10,1000432,2,28348643,ZELA,26,PCS,684,EUR,2019-05-09,2019-05-10, ,61475942,70768553,503945,1,IN
IN10,1000426,1,35470001,EDSA,65,KG,235,EUR,2019-05-07,2019-05-13, ,75008634,86162838,665714,1,IN
IN10,1000419,2,82809960,ZUFN,40,L,435,EUR,2019-05-06,2019-05-14, ,46739157,44488029,409261,1,IN
IN10,1000432,1,47767912,PYTF,81,PCS,915,EUR,2019-05-09,2019-05-16,x,61475942,87940829,395954,2,IN
CN10,1000428,3,82207928,ZUFN,76,KG,441,EUR,2019-05-08,2019-05-15,x,96959015,23344986,521171,2,CN
US10,1000425,2,88346328,MPLF,39,KG,618,EUR,2019-05-06,2019-05-10, ,29640411,81552979,631930,2,US
US10,1000415,1,37141432,EDSA,99,PCS,474,EUR,2019-05-06,2019-05-10, ,71889015,23329589,631930,1,US
US10,1000427,4,82207928,ZUFN,52,KG,441,EUR,2019-05-07,2019-05-10, ,83083032,88510487,631930,5,US
US10,1000413,1,88903632,MPLF,54,PCS,880,EUR,2019-05-03,2019-05-09, ,35396553,81552979,346954,2,US
US10,1000413,2,93159896,MPLF,10,PCS,159,EUR,2019-05-03,2019-05-08, ,35396553,81552979,802476,1,US
US10,1000427,1,87079640,MPLF,81,KG,332,EUR,2019-05-07,2019-05-13, ,83083032,81552979,586021,2,US
CN10,1000445,1,24242928,COLA,44,KG,321,EUR,2019-05-14,2019-05-17, ,61568536,23246292,276409,3,CN
BR10,1000444,2,48248768,PYTF,19,PCS,693,EUR,2019-05-14,2019-05-22, ,63038151,51619782,817102,1,BR
BR10,1000447,2,48705128,PYTF,89,KG,799,EUR,2019-05-15,2019-05-20, ,66775960,51619782,235174,1,BR
IN10,1000433,1,54753968,PYTF,73,PCS,13,EUR,2019-05-09,2019-05-15, ,13767644,44488029,626040,2,IN
IN10,1000426,3,83863032,ZUFN,48,G,263,EUR,2019-05-07,2019-05-16, ,75008634,44488029,395954,1,IN
IN10,1000433,2,32003616,ZELA,81,L,231,EUR,2019-05-09,2019-05-17, ,13767644,70768553,499604,1,IN
IN10,1000453,2,90455123,MPLF,14,PCS,437,EUR,2019-05-17,2019-05-21, ,48451268,49826393,338632,1,IN
DE10,1000441,2,83863032,ZUFN,85,G,263,EUR,2019-05-13,2019-05-17, ,19392188,65550769,872003,2,DE
BR10,1000444,1,25398208,COLA,82,PCS,504,EUR,2019-05-14,2019-05-17, ,63038151,53251766,814456,1,BR
CN10,1000439,2,79697072,ZUFN,61,PCS,710,EUR,2019-05-13,2019-05-16,x,81236092,23344986,220581,4,CN
DE10,1000446,1,47961168,PYTF,19,PCS,555,EUR,2019-05-14,2019-05-17, ,14113801,68613813,872003,4,DE
DE10,1000430,1,98147568,MPLF,73,L,996,EUR,2019-05-08,2019-05-20, ,29602197,47656838,810640,1,DE
US10,1000438,2,24242928,COLA,89,KG,321,EUR,2019-05-13,2019-05-17, ,10031025,22179495,719633,1,US
CN10,1000439,1,26857600,ZELA,34,PCS,453,EUR,2019-05-13,2019-05-17, ,81236092,93048219,276409,2,CN
